"category_id";"parent_id";"name";"link_url"
1496;1514;"Туалетная вода для женщин";"http://e96.ru/parfjumerija/tualetnaja_voda_dlja_zhenshhin"
510;1036;"Манежи";"http://e96.ru/kids/furniture_and_accessories/maneji"
264;1002;"Фонари";"http://e96.ru/tourism/travel_gear/fonari"
1179;206;"Принадлежности для ванной комнаты";"http://e96.ru/sanitary_engineering/bathroom_accessories"
1050;1009;"Триммеры";"http://e96.ru/garden_cottage/lawn_care/trimmeri"
1296;1143;"Автомобильные подкрылки";"http://e96.ru/avto/auto_accessories/avtomobilnye_podkrylki"
963;110;"Триподы";"http://e96.ru/foto/tripods/tripodi"
1583;1577;"Прикроватные тумбы IKEA";"http://e96.ru/ikea/spalnya_ikea/prikrovatnye_tumby"
733;1189;"Комплекты для подключения радиаторов";"http://e96.ru/climat/heating/podklyuchenie_radiatorov"
1040;304;"Куклы и наборы для кукол";"http://e96.ru/kids/dolls"
17;1198;"Пылесосы";"http://e96.ru/household_appliances/cleaners/pylesosy"
201;1115;"Компьютерные микрофоны";"http://e96.ru/computers/multimedia/kompyuternye_mikrofony"
929;1208;"Фотоэпиляторы";"http://e96.ru/household_appliances/shaving/fotoepilyatory"
1077;129;"Термопистолеты и тепловые пушки";"http://e96.ru/tools/thermo_and_thermal_guns"
1452;1203;"Серьги и кольца";"http://e96.ru/household_appliances/presents/kolca"
785;778;"Ракетки для настольного тенниса";"http://e96.ru/sporting_goods/ping_pong/raketki_dlya_nastolnogo_tennisa"
872;871;"Хоккейные коньки";"http://e96.ru/sporting_goods/hockey/hokkeynye_konki"
834;793;"Стрелы для лука";"http://e96.ru/sporting_goods/bows_crossbows_slingshots/strely_dlya_luka"
275;1084;"Строительные удлинители";"http://e96.ru/tools/fixtures_and_equipment/stroitelnye_udliniteli"
1313;1343;"Вешалки";"http://e96.ru/furniture/hallway/veshalki"
992;990;"Медали";"http://e96.ru/sporting_goods/sports_awards/medaly"
1417;1002;"Металлоискатели";"http://e96.ru/tourism/travel_gear/metalloiskateli"
892;769;"Кимоно";"http://e96.ru/sporting_goods/martial_arts/kimono"
805;802;"Дротики для дартса";"http://e96.ru/sporting_goods/darts/drotiki_dlya_dartsa"
513;1171;"Душевые шланги";"http://e96.ru/sanitary_engineering/faucets/dushevye_shlangi"
309;1370;"Настенные часы";"http://e96.ru/household_appliances/watch/nastennye_chasy"
270;46;"Средства для чистки варочных поверхностей";"http://e96.ru/built_in/sredstva_dlja_chistki_varochnykh_poverkhnostejj"
1137;39;"Сигнализации";"http://e96.ru/avto/alarm"
1462;1203;"Держатели для ключей";"http://e96.ru/household_appliances/presents/derjateli_dlya_klyuchey"
281;1142;"Автомобильные держатели";"http://e96.ru/avto/auto_electronics/avtomobilnye_derjateli"
993;1175;"Полотенца";"http://e96.ru/furniture/bathroom/polotenca"
1434;1143;"Комплекты подключения ресивера";"http://e96.ru/avto/auto_accessories/komplekty_podklyucheniya_resivera"
751;1006;"Механические насосы";"http://e96.ru/tourism/pumps_for_inflatable_products/mehanicheskie_nasosy"
479;1076;"Долота для перфораторов и отбойных молотков";"http://e96.ru/tools/hammers/dolota"
1883;1093;"Паяльники для труб";"http://e96.ru/tools/power_equipment/payalniki_dlya_trub"
800;1194;"Трубы с наконечником для дымохода";"http://e96.ru/climat/chimneys/truby_s_nakonechnikom"
937;1075;"Зарядные устройства для электроинструмента";"http://e96.ru/tools/drills/zaryadnye_ustroystva"
1309;1088;"Нивелиры";"http://e96.ru/tools/measuring_tools/niveliry"
1320;1345;"Шкафы для гостиной";"http://e96.ru/furniture/living_room/shkafy_dlya_gostinoy"
1463;1042;"Линейки";"http://e96.ru/kids/school_goods/lineyki"
958;957;"Фотовспышки";"http://e96.ru/foto/photo_light/fotovspyshki"
1082;129;"Станки";"http://e96.ru/tools/machine_tools"
765;683;"Большой теннис";"http://e96.ru/sporting_goods/tennis"
1051;1009;"Роботы газонокосилки";"http://e96.ru/garden_cottage/lawn_care/roboty_gazonokosilki"
691;689;"Пневматические винтовки";"http://e96.ru/sporting_goods/airguns/pnevmaticheskie_vintovki"
155;1077;"Технические фены";"http://e96.ru/tools/thermo_and_thermal_guns/tehnicheskie_feny"
1687;1660;"Накладные вентиляторы";"http://e96.ru/climat/ventilation/nakladnye_ventilyatory"
54;46;"Встраиваемые микроволновые печи";"http://e96.ru/built_in/svch_pechi"
1576;1571;"Освещение IKEA";"http://e96.ru/ikea/gostinaya_ikea/osveschenie_ikea"
588;1252;"Наборы для фондю";"http://e96.ru/kitchen_appliance/parties/fondju"
1416;1112;"Ламинаторы";"http://e96.ru/computers/office_equipment_and_supplies/laminatory"
1554;1504;"Поводки и ошейники";"http://e96.ru/zootovary/tovary_dlja_sobak/povodki_osheyniki"
860;1047;"Детские карнавальные костюмы";"http://e96.ru/kids/pretend_play/detskie_karnavalnye_kostyumy"
1116;81;"Устройства ввода";"http://e96.ru/computers/input_devices"
1090;1045;"Транспорт";"http://e96.ru/kids/toy_trucks/transport"
1308;1088;"Теодолиты";"http://e96.ru/tools/measuring_tools/teodolity"
716;685;"Эллиптические тренажеры";"http://e96.ru/sporting_goods/trainers/ellipticheskie_trenajery"
348;1009;"Аксессуары для триммеров";"http://e96.ru/garden_cottage/lawn_care/aksessuary_dlja_trimmerov"
131;1076;"Перфораторы";"http://e96.ru/tools/hammers/perforatory"
1248;24;"Чай и кофе";"http://e96.ru/kitchen_appliance/tea_and_coffee"
1719;1715;"Кроватки для малышей IKEA";"http://e96.ru/ikea/detskaya_ikea/krovatki_dlya_malyshey_ikea"
107;1198;"Пылесборники";"http://e96.ru/household_appliances/cleaners/pylesborniki"
627;1038;"Канаты";"http://e96.ru/kids/baby_complexes/kanaty"
1302;1088;"Толщиномеры";"http://e96.ru/tools/measuring_tools/tolschinomery"
346;1075;"Сверла и наборы сверл";"http://e96.ru/tools/drills/sverla"
1254;1252;"Шоколадные фонтаны";"http://e96.ru/kitchen_appliance/parties/shokoladnye_fontany"
908;847;"Велосипедные перчатки";"http://e96.ru/sporting_goods/cycle_racing/velosipednye_perchatki"
846;845;"Автоматы для страйкбола";"http://e96.ru/sporting_goods/strikeball/avtomaty_dlya_straykbola"
46;NA;"Встраиваемая техника";"http://e96.ru/built_in"
560;1037;"Горки для купания";"http://e96.ru/kids/goods_for_newborns/gorki_dlja_kupanija"
1002;175;"Туристическое снаряжение";"http://e96.ru/tourism/travel_gear"
366;1041;"Мягкие игрушки";"http://e96.ru/kids/toys/mjagkie_igrushki"
383;1037;"Стерилизаторы";"http://e96.ru/kids/goods_for_newborns/sterilizatory"
105;1117;"Флешки";"http://e96.ru/computers/recording_media/fleshki"
16;NA;"Товары для дома";"http://e96.ru/household_appliances"
151;1113;"Оптические приводы";"http://e96.ru/computers/accessories/opticheskie_privody"
411;1177;"Системы инсталляции";"http://e96.ru/sanitary_engineering/installation_systems/installjacii"
185;1114;"Стабилизаторы напряжения";"http://e96.ru/computers/power_protection_devices/stabilizatory_napryajeniya"
358;1198;"Насадки для пылесосов";"http://e96.ru/household_appliances/cleaners/nasadki_dlja_pylesosov"
1585;1577;"Открытые системы хранения IKEA";"http://e96.ru/ikea/spalnya_ikea/otkrytye_sistemy_hraneniya_ikea"
1235;1192;"Инфракрасный теплый пол";"http://e96.ru/climat/warm_floor/infrakrasnyy_teplyy_pol"
1317;1315;"Трансмиссионные масла";"http://e96.ru/avto/car_oil/transmissionnye_masla"
1014;1007;"Бассейны";"http://e96.ru/garden_cottage/pools"
989;1344;"Матрасы";"http://e96.ru/furniture/bedroom/matrasy"
574;1035;"Бортики в кроватку";"http://e96.ru/kids/baby_cribs/bortiki_v_krovatku"
705;1003;"Котелки";"http://e96.ru/tourism/utensils_for_tourism/kotelki"
1283;1345;"Тумбы для гостиной";"http://e96.ru/furniture/living_room/tumby_dlya_gostinoy"
1329;1348;"Шкафы для детской";"http://e96.ru/furniture/kids_room/shkafy_dlya_detskoy"
114;1111;"Электронные книги";"http://e96.ru/computers/el_books_readers/elektronnye_knigi"
759;1036;"Детские настенные светильники";"http://e96.ru/kids/furniture_and_accessories/detskie_nastennye_svetilniki"
368;1041;"Надувные игрушки";"http://e96.ru/kids/toys/naduvnye_igrushki"
558;1036;"Пеленальные комоды";"http://e96.ru/kids/furniture_and_accessories/pelenalnye_komody"
1586;1570;"Столовая IKEA";"http://e96.ru/ikea/stolovaya_ikea"
541;1041;"Подвижные игры";"http://e96.ru/kids/toys/podvizhnye_igry"
367;1040;"Куклы";"http://e96.ru/kids/dolls/kukly"
297;46;"Рамки для вытяжек";"http://e96.ru/built_in/ramki_dlja_vytjazhek"
782;779;"Маски для плавания";"http://e96.ru/sporting_goods/swimming/maski_dlya_plavaniya"
899;684;"Суппорты";"http://e96.ru/sporting_goods/weightlifting/supporty"
435;1192;"Теплые полы";"http://e96.ru/climat/warm_floor/terplye_poly"
867;856;"Секундомеры";"http://e96.ru/sporting_goods/measuring_devices/sekundomery"
770;769;"Груши";"http://e96.ru/sporting_goods/martial_arts/grushi"
1075;129;"Дрели, шуруповерты, гайковерты";"http://e96.ru/tools/drills"
237;1211;"Массажные ванночки для ног";"http://e96.ru/household_appliances/health_and_beauty/massajnye_vannochki_dlya_nog"
832;779;"Ласты";"http://e96.ru/sporting_goods/swimming/lasty"
