"externalsessionid";"timestamp";"eventdate";"duration";"category_id"
88130;1461730184350;"2016-04-27";530;1321
88130;1461730615833;"2016-04-27";440;1322
88130;1461729485458;"2016-04-27";415;1321
88130;1461731989139;"2016-04-27";781;1321
88130;1461731544942;"2016-04-27";344;1322
1648;1464077894805;"2016-05-24";1920;1274
1648;1464076761310;"2016-05-24";443;39
1648;1464255004219;"2016-05-26";4439;1274
1648;1464317717091;"2016-05-27";1491;31
1648;1464077117028;"2016-05-24";797;1274
1648;1464316506846;"2016-05-27";1063;31
1648;1464078869938;"2016-05-24";3586;1274
38125;1461516878241;"2016-04-24";836;330
6971;1463901431287;"2016-05-22";2087;51
11869;1462635065460;"2016-05-07";1221;1261
11869;1462885379889;"2016-05-10";1348;1282
48062;1455298913956;"2016-02-12";421;129
49442;1454706015077;"2016-02-06";981;238
49442;1454705684968;"2016-02-05";2101;238
2596;1460623908099;"2016-04-14";1212;62
2596;1460624049951;"2016-04-14";4491;62
2596;1460623782590;"2016-04-14";1702;185
6582;1460911100873;"2016-04-17";1399;74
21512;1459788197735;"2016-04-04";989;234
27877;1458748955026;"2016-03-23";853;26
27877;1458749653097;"2016-03-23";375;1337
27877;1458749450745;"2016-03-23";1315;249
42114;1460185718350;"2016-04-09";371;1303
42114;1460183288091;"2016-04-09";2284;131
42114;1460184085482;"2016-04-09";4012;254
65861;1463917678808;"2016-05-22";3442;171
65861;1463918348710;"2016-05-22";970;171
75644;1457511062231;"2016-03-09";1097;27
84846;1462302996001;"2016-05-03";1224;54
84846;1462302660187;"2016-05-03";1189;54
48765;1462511236235;"2016-05-06";1142;32
48765;1462511548097;"2016-05-06";2846;32
48765;1462513874623;"2016-05-06";1126;32
35212;1463200763788;"2016-05-14";948;385
35212;1463201952537;"2016-05-14";1835;385
35212;1463201526485;"2016-05-14";2037;385
35212;1463202534217;"2016-05-14";1269;1576
35212;1463200614838;"2016-05-14";1612;385
46154;1456672433675;"2016-02-28";1419;171
55493;1462869124246;"2016-05-10";1503;1158
2575;1454582877311;"2016-02-04";2527;187
2575;1454583040093;"2016-02-04";453;251
15607;1456290747867;"2016-02-24";209;24
15607;1456290892659;"2016-02-24";662;1262
25172;1454780824616;"2016-02-06";1096;38
25172;1454780498892;"2016-02-06";725;38
4579;1462819827571;"2016-05-09";3625;315
4579;1462820279792;"2016-05-09";312;1349
4579;1462820161715;"2016-05-09";3486;1313
4579;1462819615209;"2016-05-09";2251;202
36729;1463205841788;"2016-05-14";666;49
36729;1463208798008;"2016-05-14";376;59
4554;1463306874064;"2016-05-15";836;432
4554;1463306656607;"2016-05-15";3086;463
22216;1463048360638;"2016-05-12";391;204
3436;1463925745740;"2016-05-22";2238;1168
3436;1463925246722;"2016-05-22";3624;23
3436;1463923638951;"2016-05-22";3138;23
3436;1463925644456;"2016-05-22";2707;293
20996;1462562996139;"2016-05-06";3434;88
20996;1462564258721;"2016-05-06";2504;88
4982;1464345209402;"2016-05-27";2136;1227
57169;1460654103660;"2016-04-14";2517;17
10133;1459528008538;"2016-04-01";155;1580
9084;1461860019465;"2016-04-28";5037;26
9084;1461857427590;"2016-04-28";672;49
9084;1461859915148;"2016-04-28";1633;47
9084;1461856833461;"2016-04-28";832;49
9084;1461858603725;"2016-04-28";2899;59
9084;1461857308578;"2016-04-28";2323;49
9084;1461860611518;"2016-04-28";1683;59
86769;1458475005579;"2016-03-20";1602;504
86769;1458474070885;"2016-03-20";3840;549
86769;1458474236736;"2016-03-20";4710;549
86769;1458474004954;"2016-03-20";733;538
8296;1461988509548;"2016-04-30";300;9
70976;1462989553245;"2016-05-11";1196;30
70976;1462989954001;"2016-05-11";2643;30
69702;1460482273075;"2016-04-12";2292;62
28387;1463999907527;"2016-05-23";1526;276
28387;1464000864124;"2016-05-23";1897;276
17076;1463118887455;"2016-05-13";1784;307
73177;1460742312282;"2016-04-15";1916;133
21494;1461144482060;"2016-04-20";2674;336
23935;1455166544023;"2016-02-11";1881;57
23935;1455165916983;"2016-02-11";1534;57
60136;1464278178954;"2016-05-26";1602;1263
26951;1454713407317;"2016-02-06";1091;91
26951;1454712884608;"2016-02-06";286;91
38124;1455469229179;"2016-02-14";3282;173
38124;1455469931454;"2016-02-14";3740;173
38124;1455469253683;"2016-02-14";1948;173
38124;1455895950690;"2016-02-19";644;707
93779;1459067989091;"2016-03-27";2174;430
93779;1459069907821;"2016-03-27";2533;429
95485;1459177554482;"2016-03-28";2663;74
71684;1460304317019;"2016-04-10";1295;848
70357;1464578559276;"2016-05-30";300;129
70357;1464578867991;"2016-05-30";1611;848
51243;1459841911423;"2016-04-05";1013;609
51243;1459841573821;"2016-04-05";3211;68
51243;1459841639610;"2016-04-05";2239;68
17349;1455709223458;"2016-02-17";816;324
81044;1456144108856;"2016-02-22";927;74
81044;1456144795782;"2016-02-22";1412;74
81044;1456144634131;"2016-02-22";2380;74
81044;1456144895452;"2016-02-22";894;1285
81044;1456145056016;"2016-02-22";657;1260
81044;1456144503294;"2016-02-22";2521;74
81044;1456120882872;"2016-02-22";4624;74
50777;1456161267630;"2016-02-22";917;74
10639;1462428253032;"2016-05-05";1115;848
25412;1455245648377;"2016-02-12";168;1182
50625;1460730510517;"2016-04-15";1138;28
50625;1460391333301;"2016-04-11";4617;28
50625;1460729782093;"2016-04-15";5171;28
41487;1462605346815;"2016-05-07";2279;222
41487;1462605514361;"2016-05-07";3377;222
41487;1462605391810;"2016-05-07";3986;222
62868;1454878283222;"2016-02-07";2294;40
62868;1454878394819;"2016-02-07";1756;40
57828;1460292183754;"2016-04-10";537;1016
92986;1458017437188;"2016-03-15";1936;323
92986;1458018687660;"2016-03-15";725;304
92986;1458018620376;"2016-03-15";962;304
21613;1455979755860;"2016-02-20";1807;93
99515;1458024668789;"2016-03-15";242;54
24182;1460725303263;"2016-04-15";765;288
36755;1459337762661;"2016-03-30";2883;41
36755;1459338209479;"2016-03-30";2568;41
36755;1459338691936;"2016-03-30";2568;41
36755;1459339025428;"2016-03-30";3126;41
72100;1464620906412;"2016-05-30";2578;132
29901;1463912699565;"2016-05-22";3053;79
29901;1463913361148;"2016-05-22";2336;79
97013;1458245871316;"2016-03-17";2214;172
97013;1458245472232;"2016-03-17";1133;172
84877;1457011502243;"2016-03-03";836;39
84877;1457007055532;"2016-03-03";699;16
84877;1457006938744;"2016-03-03";172;16
84877;1457088617626;"2016-03-04";2461;17
84877;1457089057012;"2016-03-04";2817;17
1755;1459928890310;"2016-04-06";589;49
1755;1459927610980;"2016-04-06";781;51
1755;1459928583494;"2016-04-06";2271;51
1755;1459921177170;"2016-04-06";682;49
1755;1459923385987;"2016-04-06";760;49
83685;1464111652558;"2016-05-24";744;337
83685;1464107329613;"2016-05-24";3140;337
83685;1463309256867;"2016-05-15";746;591
83685;1464113970159;"2016-05-24";2685;337
83685;1464117236008;"2016-05-24";3461;337
83685;1464112038723;"2016-05-24";2258;337
83685;1464117030588;"2016-05-24";2560;337
83685;1464112895308;"2016-05-24";1919;337
83685;1464457783577;"2016-05-28";1728;337
83685;1464107034918;"2016-05-24";2380;337
83685;1464115059207;"2016-05-24";3199;337
28766;1457901944221;"2016-03-13";364;988
28766;1457902423772;"2016-03-13";694;755
59308;1461907402664;"2016-04-29";2837;69
61586;1464289256102;"2016-05-26";2001;254
61586;1464289868889;"2016-05-26";1789;254
24884;1459854216370;"2016-04-05";1245;49
24884;1459853851659;"2016-04-05";1452;49
24884;1459855172079;"2016-04-05";2981;51
50678;1459438110427;"2016-03-31";218;1236
50678;1459437570483;"2016-03-31";3558;58
50678;1459436416112;"2016-03-31";157;1512
50678;1459437886310;"2016-03-31";4094;58
81813;1455277504217;"2016-02-12";706;1193
45233;1459261200746;"2016-03-29";3827;366
45233;1459260543220;"2016-03-29";3241;366
45233;1459262824711;"2016-03-29";1923;1342
45233;1459260198660;"2016-03-29";243;304
45233;1459263038893;"2016-03-29";1859;1349
45233;1459262932712;"2016-03-29";1118;1342
45233;1459262953476;"2016-03-29";682;1342
45233;1459262901306;"2016-03-29";3164;1342
45233;1459262871276;"2016-03-29";742;1342
45233;1459260893870;"2016-03-29";4047;366
87627;1461049424840;"2016-04-19";4215;336
87627;1461049231773;"2016-04-19";2224;336
84460;1462003943302;"2016-04-30";1880;62
84460;1462003258809;"2016-04-30";2707;50
84460;1462007212676;"2016-04-30";4407;50
51988;1463999572682;"2016-05-23";1734;210
51988;1464002755052;"2016-05-23";1136;210
51988;1463999978341;"2016-05-23";3118;210
51988;1464001951744;"2016-05-23";1592;210
51988;1464002406049;"2016-05-23";1993;210
82834;1459404925053;"2016-03-31";695;1325
82834;1459404801194;"2016-03-31";1613;989
22867;1464753447249;"2016-06-01";376;1531
22867;1464756964266;"2016-06-01";444;1329
22867;1464778514931;"2016-06-01";870;1601
22867;1464755440438;"2016-06-01";793;1284
22867;1464753051859;"2016-06-01";303;1321
22867;1464755068930;"2016-06-01";859;1284
22867;1464754787437;"2016-06-01";437;1529
22867;1464757254635;"2016-06-01";347;1342
22867;1464755821738;"2016-06-01";1911;1282
22867;1464756106149;"2016-06-01";541;1320
22867;1464753795252;"2016-06-01";257;1363
22867;1464756551254;"2016-06-01";489;1342
60455;1461753098914;"2016-04-27";473;204
60455;1461753435443;"2016-04-27";1496;204
14814;1457287105088;"2016-03-06";1818;965
14814;1457286622271;"2016-03-06";724;965
14814;1457286993726;"2016-03-06";1719;965
89849;1464014229091;"2016-05-23";207;1007
89849;1464014478500;"2016-05-23";84;1829
56166;1458921710058;"2016-03-25";2005;26
56166;1458921834524;"2016-03-25";2012;26
56166;1458925272844;"2016-03-25";2848;49
56166;1458926312742;"2016-03-25";1219;51
56166;1458927879879;"2016-03-25";2589;51
56166;1458922417627;"2016-03-25";1287;26
56166;1458923318952;"2016-03-25";545;59
56166;1458925735118;"2016-03-25";1661;51
56166;1458924244353;"2016-03-25";918;59
56166;1458927192277;"2016-03-25";2588;51
87571;1459322787142;"2016-03-30";2920;414
96621;1463052643321;"2016-05-12";248;1727
96621;1463048605469;"2016-05-12";393;1572
96621;1463052392693;"2016-05-12";645;1572
96621;1463052622147;"2016-05-12";253;1723
96621;1463048912743;"2016-05-12";200;1719
96621;1463052296932;"2016-05-12";1154;1576
40920;1464369293192;"2016-05-27";1080;558
40920;1464369492379;"2016-05-27";265;1670
16045;1458887158915;"2016-03-25";2255;404
16045;1458887884959;"2016-03-25";2002;404
23551;1463112269245;"2016-05-13";639;1238
23551;1463114083665;"2016-05-13";241;1719
23551;1463111857603;"2016-05-13";315;84
36066;1463738384104;"2016-05-20";3260;196
36066;1463735292546;"2016-05-20";1607;196
36066;1463735613945;"2016-05-20";1776;196
36066;1463738729044;"2016-05-20";2069;196
36066;1463734954466;"2016-05-20";2000;196
65491;1463115192223;"2016-05-13";2042;117
65491;1463116979144;"2016-05-13";1029;3
79457;1458021842817;"2016-03-15";1062;32
79457;1458022209499;"2016-03-15";584;468
89402;1455991855601;"2016-02-20";3496;403
89402;1455993436656;"2016-02-20";586;976
13956;1458018666850;"2016-03-15";1204;82
19381;1459879612207;"2016-04-05";2011;104
34196;1460024303489;"2016-04-07";606;59
47923;1464247034891;"2016-05-26";666;62
47923;1464245970345;"2016-05-26";729;62
47923;1464246320040;"2016-05-26";1292;62
6444;1459701489724;"2016-04-03";1169;26
92858;1454749998965;"2016-02-06";551;1279
92858;1454748648121;"2016-02-06";824;7
92858;1454745818311;"2016-02-06";741;17
92858;1454750419398;"2016-02-06";254;1319
92858;1454749530828;"2016-02-06";502;1519
92858;1454694322593;"2016-02-05";2969;3
17995;1458189792763;"2016-03-17";531;963
28735;1461915574900;"2016-04-29";1169;60
28735;1461914774379;"2016-04-29";485;60
32115;1458742008801;"2016-03-23";690;74
32115;1458743728343;"2016-03-23";747;74
32115;1458744143698;"2016-03-23";874;74
85529;1462697731344;"2016-05-08";3012;254
85529;1462697415374;"2016-05-08";1403;254
85529;1462698097510;"2016-05-08";2437;254
74691;1459847876599;"2016-04-05";1572;327
74691;1459847677645;"2016-04-05";1389;327
7298;1461489493934;"2016-04-24";1119;127
7298;1461489187461;"2016-04-24";1120;127
25905;1458127495133;"2016-03-16";219;1342
25905;1458127527820;"2016-03-16";1072;332
54483;1460970978631;"2016-04-18";1112;47
54483;1460970186096;"2016-04-18";5942;49
54483;1460970001032;"2016-04-18";1289;51
54483;1460970112948;"2016-04-18";3206;51
81346;1454514701666;"2016-02-03";575;49
81346;1454515103107;"2016-02-03";3475;49
40364;1457990279702;"2016-03-15";1433;402
40364;1457990913017;"2016-03-15";2476;976
40364;1457991887622;"2016-03-15";395;91
3045;1462605029474;"2016-05-07";2746;106
17074;1464675283863;"2016-05-31";283;1173
34801;1464151684700;"2016-05-25";868;17
21364;1463309892448;"2016-05-15";1208;324
21364;1463306328496;"2016-05-15";2249;324
21364;1463309112374;"2016-05-15";1003;324
84656;1460117391920;"2016-04-08";1053;26
18403;1458231780109;"2016-03-17";571;63
18403;1458232236697;"2016-03-17";796;505
7494;1463071314491;"2016-05-12";959;26
7494;1463069022041;"2016-05-12";1033;26
46602;1458189209345;"2016-03-17";1246;414
96270;1459691747662;"2016-04-03";3701;408
96270;1459691689867;"2016-04-03";1560;1174
96270;1459691655113;"2016-04-03";2368;1174
37187;1457347229149;"2016-03-07";730;252
37187;1457354559124;"2016-03-07";1184;252
37187;1457354497770;"2016-03-07";1115;252
37187;1457358682130;"2016-03-07";594;39
51681;1454583608231;"2016-02-04";213;95
29345;1464759473706;"2016-06-01";629;538
29345;1464759013653;"2016-06-01";870;541
29345;1464758586002;"2016-06-01";1773;548
29345;1464759019898;"2016-06-01";771;638
66658;1464540822997;"2016-05-29";1571;155
66658;1464541537929;"2016-05-29";1388;1099
66658;1464540525400;"2016-05-29";2621;194
66658;1464542093499;"2016-05-29";892;1056
66658;1464541446476;"2016-05-29";258;162
66658;1464540138992;"2016-05-29";2905;194
29012;1463814952214;"2016-05-21";521;288
29012;1463815689968;"2016-05-21";2364;17
32657;1459572856193;"2016-04-02";1010;234
3040;1462262438478;"2016-05-03";1296;57
3040;1462261685015;"2016-05-03";1396;57
3040;1462261999351;"2016-05-03";2972;57
8786;1460251732588;"2016-04-10";4619;848
8786;1460251639769;"2016-04-10";392;847
82679;1457195700878;"2016-03-05";671;1156
82679;1457195661502;"2016-03-05";533;1156
82679;1457193518683;"2016-03-05";3098;74
82679;1457198815165;"2016-03-05";2279;1206
82679;1457195684608;"2016-03-05";590;1156
82679;1457195728228;"2016-03-05";786;1156
32000;1455352611229;"2016-02-13";1250;3
95775;1460527861804;"2016-04-13";2854;1356
95239;1457622451555;"2016-03-10";4132;324
95239;1457619974667;"2016-03-10";1065;324
59145;1462374755639;"2016-05-04";2590;187
57132;1457853493098;"2016-03-13";1633;1102
6850;1458074523847;"2016-03-15";727;773
6850;1458072500931;"2016-03-15";2988;103
6850;1458069347955;"2016-03-15";3592;234
6850;1458072214851;"2016-03-15";3307;103
6850;1458075241546;"2016-03-15";5035;69
6850;1458074344382;"2016-03-15";3607;105
6850;1458072167048;"2016-03-15";3258;103
6850;1458073447631;"2016-03-15";2932;69
6850;1458072213831;"2016-03-15";3374;103
6850;1458072569253;"2016-03-15";3488;103
6850;1458070361420;"2016-03-15";1275;8
6850;1458074123285;"2016-03-15";3392;97
7766;1464628738163;"2016-05-30";2109;1050
84270;1460541682475;"2016-04-13";2191;318
82620;1455039173133;"2016-02-09";231;84
82620;1455039714281;"2016-02-09";392;84
17141;1461002833324;"2016-04-18";2674;130
68286;1462679069857;"2016-05-08";877;47
58901;1461758525217;"2016-04-27";812;257
17956;1464255392604;"2016-05-26";1637;32
17956;1464256089501;"2016-05-26";1304;32
17956;1464255075181;"2016-05-26";3634;32
94176;1460980388217;"2016-04-18";238;1339
94176;1460980188733;"2016-04-18";3425;848
94176;1460980657211;"2016-04-18";189;1488
75073;1456214726325;"2016-02-23";1121;308
75073;1456214173764;"2016-02-23";2758;308
17794;1464708402744;"2016-05-31";2740;1239
13179;1463345635019;"2016-05-15";3963;234
51983;1454736020848;"2016-02-06";1418;408
51983;1454735973386;"2016-02-06";167;1174
82802;1458538090035;"2016-03-21";5188;7
79930;1462122484573;"2016-05-01";2898;171
79930;1462031521666;"2016-04-30";853;74
27876;1459920419887;"2016-04-06";447;1327
27876;1459919989795;"2016-04-06";2116;1532
27876;1459919617869;"2016-04-06";2222;975
27876;1459920261009;"2016-04-06";1810;975
93791;1455885430074;"2016-02-19";202;1217
93791;1455887023363;"2016-02-19";609;1218
93791;1455886747537;"2016-02-19";415;1197
93791;1455884932908;"2016-02-19";400;1217
36136;1462352078608;"2016-05-04";7724;427
36136;1462352076993;"2016-05-04";2595;1356
36136;1462352297485;"2016-05-04";1637;428
36136;1462351745314;"2016-05-04";440;1063
36136;1462352703322;"2016-05-04";943;1602
97504;1461919109789;"2016-04-29";1313;74
51283;1461006869717;"2016-04-18";608;3
2339;1463558574700;"2016-05-18";236;597
2339;1463558097937;"2016-05-18";528;597
370;1461598720793;"2016-04-25";1804;238
34827;1463768675732;"2016-05-20";541;1573
34827;1463764242103;"2016-05-20";3850;307
42083;1460650664116;"2016-04-14";1241;1602
33981;1454607678162;"2016-02-04";1859;332
33981;1454607012934;"2016-02-04";246;1280
33981;1454608170254;"2016-02-04";1952;332
33981;1454608481861;"2016-02-04";474;1280
33981;1454608302154;"2016-02-04";1354;332
90400;1460433396447;"2016-04-12";803;407
90400;1460432961045;"2016-04-12";1033;407
66535;1457777268228;"2016-03-12";710;104
66535;1457777644241;"2016-03-12";1316;104
90983;1461754429688;"2016-04-27";2118;125
90983;1461754589386;"2016-04-27";3348;125
55139;1464622153751;"2016-05-30";2119;404
55139;1464622105613;"2016-05-30";2499;404
78238;1464526287456;"2016-05-29";1555;27
78238;1458547089098;"2016-03-21";1028;27
53296;1455896423524;"2016-02-19";1390;26
68611;1461081274265;"2016-04-19";628;746
57241;1464630747836;"2016-05-30";3354;117
57241;1464631115792;"2016-05-30";3522;117
86987;1460622148997;"2016-04-14";4140;106
86987;1460621170975;"2016-04-14";559;570
86987;1460620863767;"2016-04-14";785;228
86987;1460621519259;"2016-04-14";4165;228
27607;1459439498479;"2016-03-31";1631;1280
52902;1459856620761;"2016-04-05";3643;32
52902;1459856025298;"2016-04-05";1215;1225
52902;1459855399098;"2016-04-05";888;1225
52902;1459856327311;"2016-04-05";1204;1225
52902;1459855724537;"2016-04-05";1385;1225
75513;1461840355667;"2016-04-28";1110;64
75513;1461850112759;"2016-04-28";1641;64
75513;1461839064453;"2016-04-28";669;64
75513;1461840746516;"2016-04-28";1437;34
75513;1461839446073;"2016-04-28";1359;65
75513;1461839959571;"2016-04-28";1574;64
75513;1461841058721;"2016-04-28";2412;34
40923;1459716487903;"2016-04-03";1213;206
86320;1463458811004;"2016-05-17";1167;75
41618;1459968533928;"2016-04-06";1131;1592
39734;1461650880628;"2016-04-26";3155;27
39734;1461651564371;"2016-04-26";1898;1263
39734;1461651135014;"2016-04-26";1616;1263
39734;1461650765023;"2016-04-26";1243;27
39734;1461651211359;"2016-04-26";2822;1263
37874;1455473308199;"2016-02-14";851;357
37874;1455477579758;"2016-02-14";894;60
92017;1461840629578;"2016-04-28";3352;336
92017;1461840549070;"2016-04-28";3043;336
35743;1460109260797;"2016-04-08";2373;28
35743;1460108878438;"2016-04-08";2368;28
35743;1460110027405;"2016-04-08";3639;428
35743;1460108340833;"2016-04-08";3692;18
52828;1463026675828;"2016-05-12";495;62
52828;1463028443887;"2016-05-12";1079;62
933;1461735058754;"2016-04-27";1739;88
