"grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
10,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,235,20,1,1,0,347,400.16
10,1,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,20,1,1,0,347,593.69
9,0,"Black",1,0,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,200,NA,1,1,1,3201,389.71
10,1,"Hispanic",1,0,0,0,0,0,0,1,1,0,0,NA,1,0,270,30,1,1,1,3201,359.04
10,0,"Asian",1,1,1,NA,1,1,NA,1,1,0,0,0,1,1,315,35,1,1,1,3201,553.04
10,1,"Asian",0,1,0,0,1,0,0,1,NA,0,0,0,1,0,342,35,1,1,1,3201,481.78
11,0,"Hispanic",0,0,0,1,0,0,0,1,0,0,0,1,1,0,540,35,1,1,1,3201,383.91
11,1,"Hispanic",1,1,0,NA,0,NA,NA,NA,1,0,NA,0,1,1,300,40,1,1,1,3201,641.63
9,1,"American Indian/Alaska Native",1,1,1,0,0,0,0,0,0,0,0,0,0,0,270,50,1,1,1,3201,334.51
10,0,"Hispanic",0,1,1,0,1,0,0,1,1,0,0,0,1,0,120,30,1,1,1,3201,488.38
11,0,"Black",1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,3201,471.22
10,1,"Black",1,1,1,0,0,1,0,0,1,1,1,1,0,0,450,20,1,1,1,3201,342.04
10,1,"Asian",0,0,0,0,0,0,0,0,0,0,0,0,1,1,180,40,1,1,1,3201,342.2
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,NA,23,1,1,1,914,377.96
9,0,"Black",1,0,1,1,1,1,1,0,1,1,1,1,1,1,NA,20,1,1,1,914,463.12
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,20,1,1,1,914,563.45
10,0,"Black",1,1,0,0,0,0,0,1,1,1,1,1,1,1,270,30,1,1,1,914,540.81
10,0,"Black",1,1,1,0,0,1,0,NA,1,1,1,1,0,0,270,9,1,1,1,914,428.16
9,0,"Black",1,1,1,0,0,NA,NA,NA,1,NA,NA,1,1,0,270,18,1,1,1,914,341.02
9,1,"Hispanic",1,1,1,1,0,1,1,NA,1,1,1,1,1,1,120,25,1,1,1,914,338.44
10,1,"Black",1,1,1,0,1,NA,NA,NA,1,1,1,1,0,0,240,NA,1,1,1,914,317.91
10,1,"Asian",1,1,1,1,0,1,1,1,0,0,0,0,1,1,200,24,1,1,0,3009,552.24
11,0,"White",0,0,1,1,0,1,1,0,1,1,1,1,1,0,392,21,1,1,0,3009,494.65
11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,24,1,1,0,3009,578.54
11,0,"Asian",1,1,1,1,0,1,1,0,0,0,0,0,1,0,270,25,1,1,1,1720,622.47
10,1,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,450,25,1,1,1,1720,403.05
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,NA,1,1,1,1720,521.14
10,1,"More than one race",1,1,1,1,1,1,1,1,0,0,0,0,1,0,450,25,1,1,1,1720,528.51
11,0,"More than one race",1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,0,450,25,1,1,1,1720,464.39
10,0,"Black",0,1,NA,NA,NA,1,NA,1,1,1,0,1,1,0,450,20,1,1,1,1720,548.2
10,1,"Hispanic",1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,NA,1,1,1,1720,334.27
10,1,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,NA,1,1,1,1720,482.1
10,1,"White",1,1,1,0,0,NA,NA,NA,1,0,1,1,1,0,450,26,1,1,1,1720,437.76
9,1,"Hispanic",0,1,1,NA,1,1,0,1,0,0,0,1,1,NA,NA,6,1,1,1,1720,424.86
10,0,"White",1,1,1,1,0,NA,NA,NA,1,1,1,1,1,1,600,25,1,1,1,1720,660.84
11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,22,1,1,1,1720,597.37
10,0,"More than one race",1,1,1,1,0,1,1,1,1,1,1,1,1,1,450,27,1,1,1,1720,501.88
10,1,"White",1,1,1,NA,1,1,1,1,1,1,NA,1,1,0,450,25,1,1,1,1720,619.1
9,0,"Asian",1,1,1,1,0,1,1,1,0,0,0,0,1,0,270,27,1,1,1,1720,507.76
11,1,"Black",1,0,1,0,1,1,1,1,1,0,0,1,1,0,450,NA,1,1,1,1720,410.27
10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,400,30,1,1,0,930,518.17
10,1,"American Indian/Alaska Native",1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,30,1,1,0,930,443.38
10,1,"Hispanic",1,1,1,1,1,1,0,1,0,1,1,1,1,0,410,25,NA,1,0,930,503.18
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,NA,30,1,1,0,930,508.32
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,20,1,1,0,930,488.19
10,1,"White",1,1,1,1,0,0,0,1,1,1,1,1,NA,0,225,15,1,1,0,276,435.84
9,1,"White",0,0,1,0,1,1,0,0,1,1,1,1,0,1,70,28,1,1,0,276,309.18
9,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,1,450,20,1,1,0,276,528.51
10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,1,225,18,1,1,0,276,457
10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,225,25,1,1,0,276,319.09
10,1,"White",1,1,1,0,0,NA,NA,0,1,1,1,1,1,0,420,17,1,1,0,276,427.58
10,0,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,1,225,16,1,1,0,276,461.45
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,276,531.16
9,1,"White",0,0,0,0,1,1,1,1,1,1,0,0,1,0,150,20,1,1,0,NA,274.38
9,0,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,205,21,1,1,0,NA,382.17
9,1,"White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,305.57
9,0,"White",1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,0,225,NA,1,1,0,NA,399.41
9,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,NA,495.24
9,1,"White",1,0,1,0,0,1,1,1,1,1,1,1,1,1,225,25,1,1,0,NA,467.26
9,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,210,24,1,1,0,NA,475.6
9,1,"White",NA,NA,0,NA,1,NA,NA,1,NA,NA,NA,1,NA,0,225,30,1,1,0,NA,301.96
10,1,"White",0,1,1,NA,1,1,1,1,0,1,1,1,1,0,55,25,1,1,1,1988,499.49
11,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,30,1,1,1,1988,448.75
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,30,1,1,1,1988,640.59
11,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,360,30,1,1,1,1988,551.44
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,1,1988,607.54
11,1,"White",1,1,NA,0,1,NA,NA,NA,1,NA,NA,1,NA,0,300,30,1,1,1,1988,482.34
11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,34,1,1,1,1988,574.49
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,NA,1,1,1,1988,593.64
11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,600,30,1,1,1,1988,561.86
11,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,30,1,1,1,1988,490.83
9,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,275,20,1,1,0,1526,605.55
11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,26,1,1,0,1526,670.41
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,1526,572.58
10,0,"White",1,1,1,1,0,1,1,1,1,1,0,1,1,0,275,23,1,1,0,1526,635.34
10,0,"White",1,1,1,0,1,1,0,1,1,0,0,1,1,0,275,22,1,1,0,1526,576.72
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,275,26,1,1,0,1526,641.62
11,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,27,1,1,0,1526,574.09
10,1,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,1,275,24,1,1,0,1526,595.85
9,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,23,1,1,0,1526,461.17
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,200,20,1,1,0,632,508.64
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,200,11,1,1,0,632,452.83
10,1,"White",1,1,1,NA,0,1,NA,1,1,1,1,1,0,0,200,16,1,1,0,632,480.17
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,215,29,1,1,0,632,515.86
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,20,0,1,0,632,576.48
10,0,"White",1,1,1,0,1,1,NA,1,1,1,1,1,1,0,200,25,1,1,0,632,601.34
10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,1,210,25,1,1,0,632,611.89
9,1,"Hispanic",1,0,NA,NA,1,1,NA,1,1,1,1,1,1,0,225,15,1,1,0,632,325.45
9,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,200,30,1,1,0,632,475.12
10,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,200,19,1,1,0,632,507.36
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,20,1,1,0,612,721.77
11,0,"Asian",1,1,1,1,0,1,1,1,1,0,0,1,1,0,225,15,1,1,0,612,700.56
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,25,1,0,0,1064,662.71
11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,560.82
11,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,27,1,0,0,1064,504.14
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,26,0,0,0,1064,660.39
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,31,1,0,0,1064,614.61
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,30,1,0,0,1064,507.19
10,1,"Hispanic",1,1,0,1,1,1,0,1,1,0,0,0,1,1,225,24,1,0,0,1064,539.01
9,1,"White",1,1,1,1,1,1,1,0,0,1,1,1,1,1,225,25,1,0,0,1064,537.73
11,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,20,1,0,0,1064,688.05
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,29,1,0,0,1064,577.17
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,494.28
9,1,"More than one race",1,1,1,0,1,1,1,1,1,1,1,1,1,1,250,NA,1,0,0,1064,603.07
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,533.72
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,587.92
11,1,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,0,225,28,1,0,0,1064,562.74
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,30,1,0,0,1064,559.78
11,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,450,20,1,1,0,865,531.43
10,1,"White",0,0,0,0,0,NA,NA,NA,1,1,NA,1,0,0,NA,15,1,1,0,865,435.2
10,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,0,0,1,1,450,20,1,1,0,865,441.69
10,1,NA,NA,0,1,0,0,1,1,1,1,1,1,1,1,0,300,20,1,1,0,865,316.31
10,0,"Hispanic",1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,17,1,1,0,865,497.28
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,525,20,1,1,0,865,493.64
10,0,"White",1,1,0,0,0,1,0,0,1,1,1,1,1,0,450,17,1,1,0,865,500.61
11,1,"White",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,865,629.92
11,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,1,1,0,865,434.04
10,0,"More than one race",1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,18,1,1,0,865,532.79
9,1,"White",1,1,1,1,1,1,0,0,1,1,1,1,1,0,450,20,1,1,0,865,380.6
10,1,"Hispanic",1,1,0,0,0,1,0,1,1,0,0,0,1,0,450,30,1,1,0,865,468.39
11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,25,1,1,0,865,636.82
10,0,"Black",0,0,1,0,0,0,0,0,1,1,1,1,0,0,270,23,1,1,0,865,360.64
10,0,"White",0,1,1,0,1,1,NA,NA,1,1,1,1,1,1,450,20,1,1,0,865,606.98
10,1,"White",1,1,1,0,1,1,NA,1,1,1,1,1,1,0,275,30,1,1,0,1382,376.52
10,1,"Hispanic",1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,26,1,1,0,1382,485.22
9,0,"Black",1,0,1,NA,0,1,NA,1,1,NA,NA,1,1,0,250,11,1,1,0,1382,286.04
10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,275,25,1,1,0,1382,561.62
10,0,"White",1,1,0,0,1,NA,NA,1,1,1,1,1,1,0,275,15,1,1,0,1382,435.39
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,28,1,1,0,1382,542.72
11,0,"Hispanic",1,1,1,0,1,1,1,1,1,0,1,1,1,1,250,23,1,1,0,1382,634.23
9,1,"More than one race",0,1,1,0,0,1,0,1,1,1,1,1,1,0,275,20,1,1,0,1382,351.42
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,1382,459.94
9,1,"More than one race",1,1,1,1,0,NA,NA,NA,1,1,NA,1,0,0,225,8,1,1,0,1382,422.45
10,0,"Hispanic",1,1,0,0,1,0,0,1,0,0,0,0,1,0,295,25,1,1,0,1382,382.88
9,1,"Black",1,1,1,0,0,0,0,0,1,1,1,1,1,0,55,30,1,1,0,1382,419.24
10,0,"White",1,1,1,0,0,1,0,0,1,1,1,1,1,0,225,29,1,1,0,1382,538.11
10,0,"White",0,1,1,0,0,1,NA,1,0,0,0,1,1,0,290,26,1,1,0,2710,696.83
11,0,"White",1,1,NA,0,1,1,1,1,1,1,1,1,1,1,240,15,0,1,0,2710,669.82
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,208,20,1,1,0,2710,518.88
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,232,20,1,1,0,2710,546.15
10,1,"Hispanic",1,1,1,0,1,NA,NA,NA,0,0,0,0,1,1,232,25,1,1,0,2710,659.27
10,1,"Black",1,1,1,0,0,1,0,1,1,1,1,1,1,0,150,NA,1,1,0,762,453.96
9,1,"Black",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,250,32,1,1,0,762,345.73
10,1,"Black",1,1,1,0,1,1,NA,1,1,1,1,1,1,NA,135,17,1,1,0,762,434.32
10,1,"Black",1,1,1,1,1,1,0,0,1,1,1,1,1,0,250,23,1,1,0,762,464.22
10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,1,250,30,1,1,0,762,600.23
9,1,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,8,1,1,0,762,332.5
11,1,"Black",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,55,24,1,1,0,762,405.86
10,1,"Black",0,1,1,0,1,1,0,1,1,0,1,1,1,0,350,20,1,1,0,762,461.25
10,1,"Black",1,1,1,1,1,1,0,0,1,1,1,1,1,0,60,19,1,1,0,762,293.54
10,1,"Black",1,1,1,0,0,1,NA,0,1,1,1,1,0,1,135,NA,0,1,0,100,353.99
10,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,0,0,NA,NA,0,1,0,100,379.4
10,1,"Black",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,275,32,1,1,1,2149,479.85
9,1,"Hispanic",0,1,0,0,1,0,0,0,0,0,0,0,1,0,250,35,1,1,1,2149,481.94
10,1,"Hispanic",0,1,1,0,1,0,0,0,1,0,0,0,1,0,285,35,1,1,1,2149,459.65
10,0,"White",0,0,1,0,1,NA,NA,NA,1,1,1,1,NA,0,275,25,1,1,1,2149,359.84
10,0,"Hispanic",0,1,0,0,1,0,0,1,0,0,0,0,1,0,275,25,1,1,1,2149,485.92
9,0,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,0,0,1,60,37,1,1,1,2149,417.04
11,0,"Hispanic",1,1,1,0,1,1,0,1,1,NA,NA,NA,1,0,275,NA,NA,1,1,2149,335.77
10,0,"Asian",1,1,1,0,1,1,1,1,1,0,0,0,1,1,330,21,1,1,1,2149,335.22
11,0,"Black",1,1,1,0,0,NA,0,0,1,1,1,1,1,NA,275,32,1,1,1,2149,526.67
11,1,"Asian",0,1,1,0,1,1,0,1,1,0,0,1,1,0,275,30,1,1,1,2149,589.92
10,1,"Black",1,1,1,1,0,1,1,0,1,1,1,1,0,0,NA,NA,1,1,1,2149,358.64
9,0,"Hispanic",1,1,1,1,0,1,1,1,NA,0,NA,1,1,1,55,29,1,1,1,2149,366.44
10,0,"White",0,1,1,1,1,0,0,NA,1,1,1,1,0,1,250,24,1,1,0,854,485.92
11,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,0,250,15,1,1,0,854,582.28
10,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,0,1,250,20,1,1,0,854,510.64
10,0,"White",0,0,1,0,0,1,0,0,1,1,1,1,1,1,250,25,1,1,0,854,492.43
11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,NA,NA,1,0,854,394.63
10,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,275,25,1,1,0,854,438.16
10,1,"White",1,1,1,0,0,1,0,0,1,1,1,1,1,0,250,20,1,1,0,854,576.69
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,275,26,1,1,0,854,410.27
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,275,20,1,1,0,854,555.53
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,500,20,NA,1,0,636,604.28
10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,636,471.14
9,1,"White",0,1,1,1,1,1,NA,1,1,1,1,1,1,0,250,27,1,1,0,636,437.68
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,NA,260,22,1,1,0,636,406.58
10,0,"White",1,0,1,0,1,1,0,0,1,1,1,1,0,1,250,25,1,1,0,636,457.32
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,636,541.68
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,75,20,1,1,0,636,500.45
10,1,"Hispanic",1,1,1,0,1,1,1,0,1,0,1,1,1,0,240,21,1,1,0,636,595.93
10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,260,22,1,1,0,636,447.23
10,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,250,20,1,1,0,636,523.73
10,1,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,1,260,21,1,1,0,636,525.31
10,1,"White",1,0,1,0,1,0,0,1,1,1,1,1,1,0,250,24,1,1,0,636,526.75
10,0,"Hispanic",1,0,0,0,0,0,0,0,1,0,0,0,0,0,210,26,1,1,0,1733,524.92
10,1,"Hispanic",0,1,1,0,0,1,0,1,0,0,0,0,1,0,200,15,1,1,0,1733,496.13
10,0,"Hispanic",1,1,1,NA,0,NA,NA,NA,1,0,0,0,1,0,NA,18,1,1,0,1733,365.33
10,0,"Black",1,1,1,1,1,1,0,0,1,1,1,1,1,0,250,25,1,1,0,1733,675.86
9,1,"More than one race",1,0,1,NA,1,1,NA,NA,1,1,1,1,0,0,NA,20,1,1,0,1733,385.25
9,0,"Hispanic",1,1,1,0,0,1,NA,1,1,0,0,0,1,1,180,26,1,1,0,1733,520.95
10,1,"Hispanic",1,1,1,NA,0,1,NA,0,1,1,1,NA,1,0,200,28,1,1,0,1733,417.4
10,0,"Black",0,1,1,1,1,1,1,1,1,1,0,1,1,0,200,20,1,1,0,1733,465.26
10,1,"Hispanic",1,1,1,0,0,0,0,1,1,0,0,0,1,0,225,23,1,1,0,1733,459.57
9,0,"More than one race",NA,0,1,NA,1,0,NA,1,1,1,1,1,1,0,200,40,1,1,0,1733,488.78
9,1,"Hispanic",0,1,0,0,0,NA,NA,NA,1,0,0,1,1,0,240,30,1,1,0,1733,394.63
10,0,"White",0,1,0,0,0,0,0,1,1,1,1,1,1,1,275,20,1,1,0,1733,654.88
10,0,"Asian",1,1,1,NA,0,1,1,1,1,0,0,0,1,0,220,25,1,1,0,1733,575.29
10,0,"American Indian/Alaska Native",1,1,1,0,0,1,0,1,1,1,1,1,1,1,250,20,1,1,0,300,471.22
10,0,"More than one race",0,1,1,NA,1,1,NA,1,1,1,1,1,1,1,225,18,1,1,0,300,424.75
10,0,"American Indian/Alaska Native",1,0,1,0,0,1,0,0,1,1,1,1,1,0,140,16,1,1,0,300,328.86
10,1,"American Indian/Alaska Native",1,1,1,NA,1,1,1,1,1,1,0,1,1,0,30,18,1,1,0,300,365.61
10,0,"American Indian/Alaska Native",1,1,1,0,1,1,0,1,1,1,1,NA,1,0,50,12,1,1,0,300,409.73
10,0,"More than one race",1,1,0,0,1,0,0,1,1,1,1,1,1,0,475,22,1,1,0,1173,490.13
11,0,"White",1,1,1,0,0,1,1,1,0,0,0,1,1,0,500,15,1,1,0,1173,613.34
10,1,"Black",1,0,1,1,1,1,NA,1,1,1,1,1,1,0,450,26,1,1,0,1173,371.38
10,0,"Hispanic",0,1,1,0,1,0,0,1,1,0,0,0,1,1,470,11,1,1,0,1173,532.86
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,525,15,0,1,0,1173,590.3
10,0,"Black",1,0,1,0,1,0,0,0,1,1,1,1,1,0,525,24,1,1,0,1173,348.88
10,0,"White",1,0,1,0,1,1,1,1,1,1,1,1,1,1,450,11,1,1,0,1173,622.55
11,1,"White",0,1,1,0,1,1,NA,1,1,1,1,1,0,NA,450,30,1,1,0,1173,447.06
11,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,NA,1,1,0,1173,546.05
9,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,1,1,0,1173,521.27
11,0,"White",1,1,1,1,1,1,0,0,1,1,NA,1,1,0,470,20,1,1,0,1173,538.58
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,172,30,1,1,0,509,525.79
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,120,22,1,1,0,509,553.77
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,40,15,1,1,0,509,450.67
11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,14,1,1,0,509,649.32
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,480,16,1,1,0,509,539.34
10,1,"Hispanic",1,0,1,0,1,1,1,1,1,0,1,1,1,0,200,19,1,1,0,509,474.72
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,192,11,1,1,0,509,648.05
11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,220,22,1,1,0,509,558.5
11,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,210,25,1,1,0,996,598.74
11,1,"White",1,1,1,1,1,1,NA,0,1,1,1,1,1,0,210,25,1,1,0,996,602.91
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,210,28,1,1,0,996,527.3
10,0,"White",0,0,1,0,0,1,0,1,1,1,1,1,1,0,270,17,1,1,0,261,415.13
10,0,"Black",1,0,1,0,1,1,0,1,1,1,1,1,1,1,270,15,1,1,0,261,555.51
10,1,"White",0,0,1,1,1,1,NA,1,1,1,1,1,1,0,270,18,1,1,0,261,366.66
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,23,1,1,0,261,405.14
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,0,0,275,NA,1,1,0,261,415.8
10,1,"White",0,1,1,0,1,1,NA,NA,1,1,1,1,0,0,225,15,1,1,0,261,378.12
10,0,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,1,210,18,1,1,0,261,630.1
10,1,"Hispanic",0,1,1,0,0,1,0,1,NA,0,0,0,1,1,210,22,1,1,0,261,540.22
10,1,"White",0,1,1,0,NA,1,0,1,1,1,1,1,1,0,270,16,1,1,0,261,519.45
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,240,8,1,1,0,149,490.13
11,0,"Black",0,1,1,1,1,1,NA,1,1,1,1,1,1,1,290,30,1,1,1,3261,676.65
9,0,"Hispanic",0,1,0,NA,1,0,NA,0,1,0,0,0,1,0,180,20,1,1,1,3261,451.28
10,1,"Hispanic",0,0,1,0,1,1,0,1,1,0,0,0,1,0,300,30,1,1,1,3261,517.29
9,1,"Black",0,0,0,0,1,0,NA,1,0,0,0,0,1,0,300,20,1,1,1,3261,248.25
10,0,"Hispanic",0,0,1,1,1,NA,NA,NA,0,0,NA,1,1,0,275,30,1,1,1,3261,477.5
11,0,"Hispanic",0,1,1,1,0,NA,NA,NA,1,1,NA,1,1,0,300,20,1,1,1,3261,667.04
10,0,"White",1,1,1,NA,1,NA,NA,NA,1,1,0,1,1,0,55,30,1,1,1,3261,533.26
9,1,"Black",1,1,1,NA,0,1,NA,0,1,0,1,1,0,0,120,12,1,1,1,3261,379.32
10,0,"Black",1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,28,1,1,1,3261,471.85
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,300,30,1,1,0,3004,742.32
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,20,1,1,0,3004,511.44
9,1,"Hispanic",1,0,1,0,0,0,0,0,1,1,0,0,0,0,45,12,1,1,0,3004,446.74
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,250,28,1,1,0,3004,625.73
10,1,"White",1,1,1,0,1,1,1,1,1,0,0,1,1,0,275,26,1,1,0,3004,640.03
10,0,"White",1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,0,NA,30,1,1,0,3004,443.02
10,1,"Hispanic",0,1,1,1,NA,1,0,1,1,1,1,1,0,0,NA,25,1,1,0,3004,545.75
10,0,"Hispanic",0,1,0,NA,0,0,NA,1,0,0,0,0,1,0,225,28,1,1,0,3004,497.43
9,1,"Hispanic",0,0,NA,NA,0,NA,NA,NA,1,0,NA,1,1,0,225,14,1,1,0,3004,344.93
10,1,"Hispanic",0,0,1,NA,1,1,0,1,1,0,0,1,1,0,NA,30,1,1,1,673,549.44
10,0,"More than one race",0,1,0,0,1,NA,0,1,1,1,0,NA,1,1,45,20,1,1,1,673,507.52
11,0,"Hispanic",0,1,1,1,NA,1,0,0,1,0,0,0,1,0,200,25,NA,1,1,673,533.02
10,1,"White",0,1,1,NA,1,1,NA,1,0,0,0,0,1,0,275,25,1,1,1,673,437.36
