"grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
9,1,"Hispanic",0,1,0,0,1,0,0,1,0,0,0,0,1,1,150,30,1,1,0,926,535.01
11,1,"Hispanic",1,1,0,0,0,0,NA,1,1,0,0,0,1,0,275,30,1,1,1,1763,575.09
9,1,"White",1,0,1,0,1,0,NA,1,1,1,1,1,1,0,135,NA,NA,1,0,196,393.35
10,1,"White",1,0,1,1,1,1,1,1,1,1,1,1,1,0,250,20,1,1,0,1526,512.08
11,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,264,32,1,1,0,2402,371.47
10,1,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,30,1,1,1,3592,466.78
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,25,1,1,0,979,514.48
9,1,"Hispanic",1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,1,0,240,20,1,1,0,887,379.96
10,0,"Hispanic",0,0,0,0,0,0,0,0,1,0,0,0,0,0,225,20,1,1,0,3004,403.7
10,1,"More than one race",1,1,1,0,1,NA,NA,NA,1,1,1,1,0,0,135,28,1,1,0,2402,426.3
10,0,"More than one race",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,275,25,1,1,0,1064,535.41
11,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,0,0,275,30,1,1,0,1411,482.42
10,0,"White",0,0,1,1,1,1,1,1,1,1,1,1,0,0,240,15,1,1,0,509,422.84
10,1,"White",0,1,1,1,1,0,0,NA,1,1,1,1,1,1,261,30,1,1,1,1734,568.04
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,22,1,1,0,899,337.23
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,500,26,1,1,0,2183,727.97
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,540,20,1,1,0,2361,357.28
11,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,275,20,1,1,0,868,520.79
10,0,"Hispanic",1,0,0,NA,1,0,NA,1,1,0,0,0,1,0,90,25,1,1,1,1062,408.14
11,1,"Hispanic",0,1,0,0,0,1,0,1,1,0,0,0,1,1,270,30,1,0,1,570,561.62
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,1,275,NA,1,1,1,1763,350.55
10,1,"White",0,0,1,0,1,0,0,0,1,1,1,1,0,0,225,10,1,1,1,2004,377.72
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,29,0,1,1,1392,424.43
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,18,1,1,0,1913,473.6
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,735,20,1,1,0,987,495.53
10,0,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,500,28,1,1,1,2255,364.85
11,0,"Black",1,1,1,0,0,1,0,1,1,1,0,1,1,0,450,25,1,1,1,1720,569.33
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,180,20,1,0,1,1212,513.52
10,1,"White",0,1,1,0,0,1,0,0,1,1,1,1,1,0,250,25,1,1,1,2004,417.48
10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,275,18,1,1,0,690,631.61
11,1,"White",0,1,1,0,1,1,1,0,1,1,1,1,1,0,400,25,1,1,0,930,547.19
9,1,"White",1,0,0,0,1,0,0,1,1,1,1,1,0,0,450,13,1,1,0,865,362.97
10,0,"Hispanic",1,1,0,0,1,0,0,1,0,0,0,1,0,0,30,30,1,1,0,1347,437.93
10,1,"White",1,0,1,NA,1,1,1,1,0,0,0,1,1,0,225,25,1,1,0,2878,490.27
10,1,"White",0,1,1,1,0,1,1,1,1,0,1,1,1,0,250,27,1,1,0,1375,607.32
10,1,"White",1,1,1,1,1,1,0,0,1,1,1,1,1,0,260,30,1,1,1,2080,719.31
11,0,"Hispanic",1,1,0,0,0,1,0,1,1,0,0,0,NA,1,300,32,1,1,1,2646,652.66
9,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,19,1,1,0,636,413.95
9,1,"Hispanic",0,0,0,0,1,0,0,1,0,0,0,0,0,0,360,35,1,1,1,1408,479.45
10,0,"White",1,0,1,1,0,1,0,1,1,1,1,1,1,0,250,60,1,1,0,1382,567.1
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,20,1,1,0,1375,531.99
10,0,"Black",1,1,1,0,0,1,0,0,1,1,1,1,1,1,110,26,1,1,0,507,394.32
10,0,"Black",1,1,1,1,1,1,0,0,1,1,0,1,1,1,50,35,1,1,1,1392,363.66
11,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,250,12,1,0,1,915,651.49
10,1,"Hispanic",1,0,1,0,1,1,0,1,1,1,1,1,1,0,180,30,1,1,1,2942,456.68
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,220,20,1,1,0,690,671.17
9,1,"White",1,0,1,NA,1,1,NA,1,1,1,1,1,0,0,150,20,1,1,0,NA,297.63
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,1610,616.91
10,0,"Asian",1,1,1,0,1,1,1,0,1,0,0,1,1,0,250,13,1,0,1,915,705.73
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,28,1,1,0,1680,600.55
10,0,"Hispanic",1,NA,0,0,1,1,0,1,1,1,1,1,1,0,180,20,1,1,0,261,537.55
10,1,"White",1,0,1,1,1,1,1,1,1,1,1,1,1,0,270,25,1,1,1,1378,362.57
10,1,"Asian",1,0,1,NA,1,1,1,1,1,0,0,1,1,0,40,30,1,1,0,1692,410.67
10,1,"Hispanic",1,1,1,1,1,1,1,1,1,0,1,1,1,0,270,NA,1,1,1,1734,428.38
10,1,"White",0,0,1,0,1,0,0,0,1,1,1,1,0,0,250,23,1,1,0,507,355.35
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,20,1,1,0,NA,564.19
10,0,"Hispanic",1,1,0,NA,1,NA,NA,1,1,1,1,1,0,0,225,25,1,1,1,539,456.13
10,0,"Black",1,NA,1,1,1,1,0,1,1,1,1,NA,1,0,45,30,1,1,0,762,388.2
9,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,25,1,0,1,308,536.76
10,1,"Black",1,1,1,1,1,1,1,1,1,1,1,1,1,1,282,17,1,1,1,1619,520.1
10,0,"Hispanic",0,NA,0,0,1,1,0,1,1,0,0,0,1,0,420,NA,0,1,1,626,309.24
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,30,1,0,1,308,611.11
10,1,"Hispanic",0,1,1,0,0,1,0,1,1,1,1,1,1,1,290,30,1,1,1,NA,448.1
11,1,"Hispanic",0,1,1,1,1,NA,NA,NA,0,0,0,0,1,0,360,30,1,1,1,2886,485.22
10,1,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,1064,547.27
10,1,"White",1,1,1,0,0,1,0,0,1,1,1,1,1,0,630,20,1,1,0,261,446.18
10,0,"White",1,0,1,NA,1,1,0,1,1,1,1,1,1,0,250,30,1,1,0,316,450.17
10,1,"White",1,1,1,0,1,1,0,0,1,1,1,1,0,0,450,17,1,1,0,865,559.38
10,0,"American Indian/Alaska Native",1,0,1,0,1,0,0,1,1,1,1,1,0,1,350,20,0,1,0,300,345.78
9,0,"Hispanic",1,1,1,NA,1,1,NA,1,0,0,0,0,1,0,60,20,1,1,1,1110,330.21
10,1,"White",1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,1,0,225,NA,1,1,0,2748,448.19
11,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,275,20,1,1,0,362,510.56
10,0,"White",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,0,18,1,1,0,1173,513.88
9,1,"Black",0,1,1,0,0,1,1,1,1,1,0,1,1,0,270,23,1,1,1,2999,382.69
10,0,"More than one race",1,1,1,0,1,1,0,0,1,1,1,1,1,1,250,30,1,1,0,1064,575.92
10,1,"Hispanic",1,1,1,0,0,1,0,1,1,1,1,1,1,0,350,25,1,1,0,2569,495.64
10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,0,0,225,30,1,1,0,421,344.19
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,1800,20,1,1,0,NA,475.84
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,NA,1,1,0,1079,418.95
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,0,1,250,12,1,1,0,1375,557.01
10,0,"White",0,1,1,1,1,1,NA,0,1,1,1,1,1,1,225,30,1,1,1,1110,645.59
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,30,1,1,0,1173,464.94
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,200,20,1,1,0,NA,521.58
10,1,"More than one race",1,0,1,1,1,0,0,1,1,1,1,1,1,0,225,24,1,1,0,227,373.39
10,0,"White",1,1,1,1,1,1,NA,0,1,1,1,1,1,1,300,30,1,1,0,2340,555.19
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,28,1,1,0,1471,656.54
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,15,1,1,1,2162,521.86
10,1,"Black",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,25,1,1,0,507,563.47
10,1,"White",1,1,1,1,1,1,1,1,1,0,1,1,1,0,250,15,1,0,1,915,646.92
10,1,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,232,18,1,1,0,2710,517.53
10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,160,30,1,1,1,2999,518.49
11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,400,28,1,1,0,712,602.06
11,0,"Black",1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0,250,9,1,1,0,762,531.59
11,1,"Black",0,1,1,1,1,0,0,1,0,0,0,0,1,1,390,25,1,1,0,2183,518.89
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,240,12,1,1,0,509,506.89
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,232,26,1,1,0,2710,608.49
10,1,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,300,25,1,1,0,690,485.78
11,1,"Asian",0,1,1,1,0,1,0,0,1,0,0,0,1,1,250,30,1,1,0,1733,532.12
10,1,"Hispanic",0,1,0,NA,0,1,0,1,1,1,0,1,1,0,450,30,1,1,0,1387,440.73
11,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,24,1,0,0,1064,537.33
11,0,"White",1,1,1,0,1,1,0,1,1,0,1,1,1,0,240,20,1,1,0,1087,546.53
10,0,"Hispanic",0,1,1,0,1,1,0,1,1,1,0,1,1,0,275,11,1,1,1,539,637.25
10,0,"White",0,1,0,0,1,0,0,0,1,1,1,1,0,1,250,20,1,1,0,366,537.79
10,1,"Hispanic",0,0,1,0,1,1,0,NA,1,0,0,0,1,0,390,35,1,1,1,3201,453.48
10,1,"Hispanic",1,1,1,0,1,1,0,1,0,0,0,0,1,0,300,30,1,1,1,2255,608.2
10,0,"Black",1,1,1,1,1,1,1,0,1,1,1,1,1,1,240,22,NA,1,0,2878,507.36
10,0,"More than one race",1,0,1,NA,NA,1,NA,NA,1,1,1,1,1,0,250,NA,NA,1,0,929,303.2
10,1,"Hispanic",NA,0,1,1,0,1,1,1,1,1,0,1,0,0,30,13,1,1,1,539,310.86
10,1,"American Indian/Alaska Native",0,0,NA,NA,NA,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1273,522.02
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,0,1,1,0,210,20,1,0,1,570,462.32
10,1,"Hispanic",0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,1,0,270,21,1,1,0,996,509.03
10,1,"Hispanic",1,NA,1,NA,1,1,0,1,0,1,0,NA,1,0,225,18,1,1,0,358,550.8
9,0,"Hispanic",1,0,1,0,1,1,0,1,1,1,1,1,1,1,250,15,1,1,1,2532,416.88
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,1,0,1233,505.02
10,1,"White",1,0,1,0,1,0,0,1,1,1,1,1,0,0,150,25,1,1,0,1848,404.01
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,25,1,0,1,308,449.55
10,0,"White",1,0,0,0,0,0,0,1,1,1,1,1,1,1,250,30,1,1,0,505,496.8
10,1,"Black",NA,1,1,0,1,1,0,1,1,1,1,1,1,0,210,13,1,1,1,1411,396.8
10,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,250,30,1,1,0,1692,556.65
10,0,"Hispanic",1,0,0,0,1,0,0,1,1,0,0,1,1,0,232,20,1,1,1,NA,396.39
11,1,"Black",0,1,1,NA,0,1,NA,1,0,0,0,0,1,0,600,22,1,1,1,1110,560.42
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,250,25,1,1,0,1064,680.51
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,25,1,1,0,1489,528.35
10,0,"Black",1,1,1,NA,1,NA,NA,NA,1,1,1,1,0,1,180,30,1,1,1,1202,615.56
10,1,"White",1,0,1,NA,1,1,NA,1,1,1,1,1,1,0,225,30,1,1,1,1110,503.74
11,0,"Black",0,1,1,0,1,1,0,1,1,1,1,1,1,0,450,25,1,1,0,432,519.36
9,1,"Black",0,0,1,1,0,1,1,1,NA,1,1,1,1,0,NA,15,1,1,1,2532,283.52
11,1,"Black",0,1,1,0,1,1,NA,1,1,1,1,1,1,0,270,35,1,1,1,1411,485.78
11,1,"Black",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,300,27,1,1,1,NA,442.65
10,0,"Asian",1,1,1,1,1,1,1,1,1,0,0,1,1,0,275,15,1,0,1,915,609.21
11,1,"Hispanic",0,1,1,0,1,1,1,1,1,0,0,0,1,1,285,40,1,1,1,NA,544.15
11,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,0,NA,20,1,1,0,1387,440.09
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,1,2144,478.65
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,0,0,1,308,494.1
10,0,"White",1,1,1,NA,0,1,1,1,1,1,1,1,1,0,300,20,1,1,0,898,512.69
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,30,1,1,1,2080,579.82
10,0,"White",1,1,1,0,1,0,0,1,1,1,1,1,0,0,275,25,1,1,0,362,532.07
10,0,"Black",1,0,1,0,1,NA,0,0,1,1,1,1,1,1,225,20,1,1,0,507,382.64
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,366,641.55
10,0,"White",1,0,0,0,0,0,0,1,1,1,1,1,1,0,450,20,1,1,0,1387,543.19
9,0,"Hispanic",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,100,24,1,1,0,850,477.5
9,0,"Black",0,0,1,0,0,1,0,0,1,1,1,1,0,0,60,15,1,1,0,100,376.77
10,1,"Native Hawaiian/Other Pacific Islander",1,1,1,0,0,1,0,1,1,0,0,1,1,0,275,30,1,1,0,2340,607.08
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1610,399.04
9,1,"Hispanic",1,0,1,1,0,1,1,1,0,0,1,0,1,0,225,24,1,1,0,2878,501.26
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,149,421.89
11,1,"Black",1,1,1,1,0,1,1,0,1,1,1,1,1,0,285,15,1,1,1,914,386.94
11,0,"White",0,1,1,0,1,1,0,NA,1,1,1,1,1,0,240,25,1,0,1,575,508.72
10,0,"Hispanic",1,0,0,NA,0,1,NA,1,NA,NA,NA,0,1,1,450,25,1,1,1,3000,431.18
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,220,20,1,1,0,2098,700.09
10,0,"Hispanic",0,1,1,0,1,1,1,0,1,0,1,0,1,0,300,25,1,1,1,3164,532.15
9,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,0,0,480,15,1,1,0,434,575.44
10,1,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,1,1,0,250,30,1,1,1,NA,586.55
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,120,25,1,0,1,1212,544.79
10,0,"Hispanic",0,1,1,0,0,1,0,1,1,1,1,1,1,1,300,30,1,1,1,2942,704.14
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,20,1,1,0,1382,638.36
10,0,"Black",1,1,1,NA,1,0,NA,1,1,0,0,1,1,0,47,20,1,1,1,989,510.86
10,0,"White",1,1,1,1,1,1,1,1,1,1,0,1,1,1,360,20,1,1,0,2361,544.15
10,0,"More than one race",1,1,1,0,1,1,0,0,1,1,1,1,0,0,180,30,1,1,0,1380,441.11
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,0,0,480,23,1,1,0,434,557.21
11,0,"White",1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,275,30,1,1,1,2532,613.58
11,1,"White",1,1,NA,1,1,1,1,1,1,0,0,1,1,0,200,25,1,0,1,398,414.43
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,20,1,1,0,276,551.22
10,1,"Black",1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,275,20,1,1,1,NA,501.82
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,765,22,1,1,0,1610,561.38
9,1,"Hispanic",0,1,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,1,2532,377.4
10,1,"Asian",1,0,1,1,0,1,NA,1,0,0,0,0,1,0,300,NA,NA,1,1,1763,410.43
11,1,"Black",1,1,1,0,1,1,0,1,1,1,1,1,0,0,285,28,1,1,1,914,454.84
10,0,"Black",1,0,1,0,1,1,1,1,1,1,1,1,1,0,NA,20,1,1,1,1392,322.51
10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,28,1,1,0,3009,487.11
10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,235,28,1,1,0,1828,509.91
11,1,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,1,1,0,360,30,1,1,1,2886,537.57
10,0,"White",1,1,0,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,400,396.31
10,1,"White",0,0,1,1,1,1,0,1,1,1,1,1,1,0,300,25,1,1,0,434,545.99
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,20,1,1,0,366,600.34
10,1,"Hispanic",1,1,1,0,1,0,0,0,1,1,1,1,NA,0,50,20,1,1,1,539,464.78
10,1,"Hispanic",1,1,0,NA,0,0,NA,0,NA,0,0,0,1,1,450,25,1,1,0,2569,501.34
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,210,30,1,1,0,774,526.91
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,0,1,1,250,25,1,1,1,1276,401.53
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,30,1,1,0,1680,687.14
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,225,30,1,1,0,358,516.82
10,1,"Hispanic",1,1,0,0,0,0,0,1,1,0,0,0,1,0,270,25,1,1,0,1489,483.06
9,0,"White",0,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,1375,530.08
11,0,"White",1,NA,NA,1,1,NA,0,1,1,0,0,1,1,0,180,25,1,1,0,2402,478.69
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,285,30,1,1,1,2966,608.68
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,24,1,1,0,850,519.13
10,0,"Hispanic",1,NA,1,0,0,1,0,1,0,0,0,0,1,1,45,30,1,1,1,1095,515.47
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,0,300,30,NA,1,0,2041,530.08
10,0,"American Indian/Alaska Native",0,1,1,0,1,1,0,1,1,1,1,1,1,0,NA,19,1,1,0,366,441.91
10,1,"Black",1,1,1,0,1,1,0,0,1,1,1,1,1,0,275,27,1,1,0,762,527.31
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,270,22,0,1,0,227,528.81
10,1,"Native Hawaiian/Other Pacific Islander",1,1,1,0,0,1,0,1,1,0,1,1,1,0,300,30,1,1,1,2255,566.27
9,0,"Hispanic",0,1,1,0,1,1,0,1,1,0,0,1,1,1,300,30,1,1,1,3261,499.74
9,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,25,1,1,0,276,347.82
11,1,"Black",1,1,1,0,1,1,0,0,1,1,1,1,1,1,270,30,1,1,1,2999,538.61
10,0,"White",0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,30,1,1,0,1317,542.56
9,0,"White",0,0,0,0,1,1,0,0,NA,0,NA,0,1,NA,180,20,1,1,0,846,389.95
10,0,"Black",0,1,1,NA,0,1,1,1,1,1,1,1,1,0,250,18,1,1,1,539,523.49
11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,20,1,1,0,987,667.68
11,0,"Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,1,1,360,29,1,1,1,1408,537.55
10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,225,30,1,1,0,1233,446.59
10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,0,1,300,20,1,1,0,434,565.87
10,0,"White",1,NA,1,NA,1,1,NA,1,1,1,1,1,1,0,180,NA,1,1,1,2966,486.23
10,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,250,30,1,1,0,854,532.84
11,1,"Hispanic",0,1,1,0,1,1,1,1,1,1,1,1,1,1,60,28,1,1,1,2162,563.39
10,1,"Hispanic",1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,30,1,1,1,2004,415
9,1,"Hispanic",0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,NA,1,1,0,1101,288.33
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,0,0,1,308,586.49
10,1,"White",1,0,1,0,1,1,1,1,1,1,1,1,1,0,250,25,1,1,1,1046,430.95
10,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,180,23,1,1,1,914,434.36
10,1,"Black",1,1,1,0,0,1,0,1,1,1,1,1,0,0,450,20,1,1,0,1173,509.35
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,225,27,1,1,0,1610,565.83
11,0,"White",1,0,1,1,1,1,1,0,1,1,1,1,1,0,275,20,1,1,0,316,557.49
10,0,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,440,22,1,1,0,507,374.78
11,0,"Asian",1,0,NA,NA,0,NA,NA,0,1,0,0,1,1,0,NA,30,1,1,0,1347,436.9
10,1,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,0,200,24,1,1,0,1680,560.34
11,0,"White",0,1,0,0,0,0,0,1,1,1,1,1,0,0,270,40,1,1,0,979,482.02
10,1,"Asian",1,1,1,1,1,1,0,1,1,0,0,NA,0,0,270,30,1,1,1,3201,505.67
11,0,"White",0,1,1,0,1,1,NA,1,1,0,1,0,1,1,225,20,1,1,1,673,502.84
10,0,"Hispanic",1,0,1,0,0,1,0,1,1,1,1,1,1,0,NA,NA,1,1,0,1347,319.09
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,225,16,1,1,0,247,587.6
10,0,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,180,18,1,1,0,612,679.99
10,1,"White",1,1,1,1,1,1,1,1,1,0,1,1,1,0,270,25,1,1,1,2999,496.85
10,1,"Hispanic",1,0,NA,0,1,NA,0,1,1,0,0,1,1,0,270,20,1,1,1,1734,395.11
11,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,1,270,30,1,1,1,1046,554.17
10,1,"Black",1,1,1,1,1,1,0,0,1,1,1,1,1,0,275,22,1,1,0,507,421.09
10,1,"White",0,0,1,0,1,1,0,1,1,1,1,NA,1,0,200,NA,1,1,0,632,362.09
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,30,1,0,0,1064,615.81
10,1,"White",1,0,1,0,0,1,1,1,1,1,1,1,1,1,300,23,1,1,0,316,487.95
10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,0,250,30,1,1,1,1095,573.89
10,0,"White",0,1,1,0,1,1,NA,1,1,1,1,1,1,0,270,27,1,1,0,979,493.46
11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,50,25,1,1,1,1046,494.97
10,1,"White",1,1,1,1,1,1,1,1,1,1,0,1,1,0,300,25,1,1,0,1913,603.07
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,25,1,1,0,1489,656.3
10,0,"White",1,0,1,1,1,1,1,1,1,1,1,1,0,1,30,10,1,1,0,276,334.11
11,1,"Hispanic",0,1,0,0,1,0,0,1,1,0,0,0,1,0,55,27,1,1,1,2149,477.77
10,1,"Hispanic",1,1,0,0,0,0,0,1,1,0,0,0,1,0,NA,20,1,1,1,NA,401.05
9,1,"Hispanic",1,0,1,0,1,1,0,1,0,0,0,0,1,0,45,20,1,1,1,1062,411.71
9,0,"Hispanic",1,1,NA,0,0,1,0,NA,1,0,0,0,1,0,260,40,1,0,1,570,315.99
9,1,"Hispanic",1,0,0,0,0,1,0,1,1,1,1,1,0,0,50,15,1,1,0,400,333.63
10,1,"Hispanic",0,0,1,0,0,1,0,1,1,1,1,0,1,0,45,30,1,1,1,3592,447.62
10,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,240,22,1,1,0,2710,671.53
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,270,35,1,1,1,2966,507.99
11,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,0,250,NA,NA,1,0,400,417.88
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,35,1,1,1,2004,621.2
10,0,"Asian",1,1,0,NA,0,0,NA,1,1,0,0,1,1,1,275,31,1,1,0,1347,524.13
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,250,20,1,1,0,850,585.83
10,0,"Hispanic",0,1,1,0,1,1,0,1,1,1,1,1,1,1,275,20,1,1,0,1382,508.95
10,0,"Black",1,1,1,1,1,1,0,1,1,1,1,1,1,1,250,15,0,1,0,868,340.7
10,1,"American Indian/Alaska Native",1,1,1,0,1,1,0,0,1,1,1,1,0,1,200,NA,1,1,0,300,466.78
10,1,"White",0,1,1,1,0,1,1,1,1,1,1,1,1,1,210,25,1,1,0,632,608.6
10,1,"American Indian/Alaska Native",1,0,1,1,0,1,1,1,1,1,1,1,1,1,NA,27,1,1,0,300,356.55
11,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,210,22,1,1,0,774,614.13
10,1,"Hispanic",0,1,0,0,1,0,0,1,0,0,0,0,1,0,275,25,1,1,1,2144,412.51
9,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,315,33,1,1,0,361,411.8
10,1,"Hispanic",1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,1,1,450,30,1,1,0,2569,507.19
10,0,"White",0,1,0,0,0,0,0,1,1,1,1,1,1,1,250,24,1,1,1,1723,577.75
